entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,codigo_pci,id_del_proceso,referencia_del_proceso,ppi,id_del_portafolio,nombre_del_procedimiento,descripci_n_del_procedimiento,fase,fecha_de_publicacion_del,fecha_de_ultima_publicaci,fecha_de_publicacion_fase,fecha_de_publicacion_fase_1,fecha_de_publicacion,fecha_de_publicacion_fase_2,fecha_de_publicacion_fase_3,precio_base,modalidad_de_contratacion,justificaci_n_modalidad_de,duracion,unidad_de_duracion,fecha_de_recepcion_de,fecha_de_apertura_de_respuesta,fecha_de_apertura_efectiva,ciudad_de_la_unidad_de,nombre_de_la_unidad_de,proveedores_invitados,proveedores_con_invitacion,visualizaciones_del,proveedores_que_manifestaron,respuestas_al_procedimiento,respuestas_externas,conteo_de_respuestas_a_ofertas,proveedores_unicos_con,numero_de_lotes,estado_del_procedimiento,id_estado_del_procedimiento,adjudicado,id_adjudicacion,codigoproveedor,departamento_proveedor,ciudad_proveedor,fecha_adjudicacion,valor_total_adjudicacion,nombre_del_adjudicador,nombre_del_proveedor,nit_del_proveedor_adjudicado,codigo_principal_de_categoria,estado_de_apertura_del_proceso,tipo_de_contrato,subtipo_de_contrato,categorias_adicionales,urlproceso,codigo_entidad,estado_resumen
UNIVERSIDAD TECNOLÓGICA DE PEREIRA,891480035,Risaralda,Pereira,Territorial,Centralizada,CO1.REQ.4437172,O.C 107 GTI - ALBERTO ALVAREZ LOPEZ SAS,700445026,CO1.BDOS.4336481,COMPRA DE PATCH CORD; ELEMENTOS Y REPUESTOS ELÉCTRICOS; PARLANTES,"O.C 107 GTI - ALBERTO ALVAREZ LOPEZ SAS COMPRA DE PATCH CORD, ELEMENTOS Y REPUESTOS ELÉCTRICOS, PARLANTES",Presentación de oferta,2023-04-25T00:00:00.000,2023-04-25T00:00:00.000,,,,,2023-04-25T00:00:00.000,1222705,Contratación régimen especial,Regla aplicable,0,día(s),,,,Pereira,GESTIÓN COMPRAS DE BIENES Y SUMINISTROS,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.43222817,Abierto,Compraventa,No Definido,"V126121600, V139121102, V152161512",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4340106,700445026,Presentación de oferta
IGAC Sede Central *,899999004,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.8324155,CD-4106-2025-COR-,700663107,CO1.BDOS.8177765,PRESTACION DE SERVICIOS PERSONALES,4.2609.1.7.3.10-Prestación de servicios personales para realizar el control de calidad de la información del reconocimiento de campo en el marco de la actualización y/o formación catastral con enfoque multipropósito en el municipio asignado para la Dirección Territorial Córdoba,Presentación de oferta,2025-05-26T00:00:00.000,2025-05-26T00:00:00.000,,,,,2025-05-26T00:00:00.000,26080000,Contratación directa,Servicios profesionales y apoyo a la gestión,6,Mes(es),,,,Montería,CORDOBA,0,0,0,0,0,0,0,0,0,Seleccionado,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80161501,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8198220,700663107,Presentación de oferta
SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E. (OFICIAL),900971006,Distrito Capital de Bogotá,No Definido,Territorial,Centralizada,CO1.REQ.3845439,CPS-1361-2023,702729500,CO1.BDOS.3750345,PRESTAR SERVICIOS PROFESIONALES Y APOYO A LA GESTION,PROFESIONAL MEDICO - HOSPITALIZACION Y/O URGENCIAS,Presentación de oferta,2023-01-13T00:00:00.000,2023-01-13T00:00:00.000,,,,,2023-01-13T00:00:00.000,26005776,Contratación régimen especial,Regla aplicable,120,día(s),,,,Bogotá,DIRECCIÓN DE CONTRATACIÓN - COMPRAS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3753483,702729500,Presentación de oferta
"INSTITUTO DE CULTURA, RECREACION Y DEPORTE DE PITALITO",900809150,Huila,Pitalito,Territorial,Centralizada,CO1.REQ.3766554,ICRD-CONV-011-2022,703821967,CO1.BDOS.3670626,AUNAR ESFUERZOS TÉCNICOS; ADMINISTRATIVOS; HUMANOS Y FINANCIEROS; CON EL CLUB DEPORTIVO DE PORRISMO FENIX ALL STARS; PARA APOYAR LA REALIZACIÓN DE UN EVENTO DEPORTIVO Y RECREATIVO PARA COMUNIDAD LABOY,"AUNAR ESFUERZOS TÉCNICOS, ADMINISTRATIVOS, HUMANOS Y FINANCIEROS, CON EL CLUB DEPORTIVO DE PORRISMO FENIX ALL STARS, PARA APOYAR LA REALIZACIÓN DE UN EVENTO DEPORTIVO Y RECREATIVO PARA COMUNIDAD LABOYANA EN EL MES DE DICIEMBRE  DE 2022",Presentación de oferta,2022-12-27T00:00:00.000,2022-12-27T00:00:00.000,,,,,2022-12-27T00:00:00.000,20000000,Contratación régimen especial,Decreto 092 de 2017,5,día(s),,,,Pitalito,CONTRATACION ICRD,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.90141600,Abierto,Decreto 092 de 2017,No Definido,V194121500,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3680519,703821967,Presentación de oferta
DEPARTAMENTO DEL META,8920001488,Meta,Villavicencio,Territorial,Centralizada,CO1.REQ.4164181,SSM-CD-1232-2023,700817075,CO1.BDOS.4067690,ASISTIR Y APOYAR A LAS ENTIDADES TERRITORIALES Y SU RED PRESTADORA PUBLICA Y PRIVADA EN EL SEGUIMIENTO DE LA APLICACIÓN DE LOS LINEAMIENTOS TECNICOS Y OPERATIVOS DEL PROGRAMA DE TURBERCULOSIS Y HANSEN,ASISTIR Y APOYAR A LAS ENTIDADES TERRITORIALES Y SU RED PRESTADORA PUBLICA Y PRIVADA EN EL SEGUIMIENTO DE LA APLICACIÓN DE LOS LINEAMIENTOS TECNICOS Y OPERATIVOS DEL PROGRAMA DE TURBERCULOSIS Y HANSEN,Presentación de oferta,2023-02-23T00:00:00.000,2023-02-23T00:00:00.000,,,,,2023-02-23T00:00:00.000,18000000,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),,,,No Aplica,SALUD,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4068652,700817075,Presentación de oferta
MUNICIPIO DE APIA,891480022,Risaralda,Apía,Territorial,Centralizada,CO1.REQ.7764122,CI-01-2025,705539518,CO1.BDOS.7628571,CONTRATO INTERADMINISTRATIVO PARA EL OTORGAMIENTO DE SUBSIDIOS DE LOS SERVICIOS DE ACUEDUCTOS; ALCANTARILLADO Y ASEO A LOS USUARIOS DE LOS ESTRATOS 1; 2 Y 3 DEL MUNICIPIO DE APIA RISARALDA; DURANTE LA,"CONTRATO INTERADMINISTRATIVO PARA EL OTORGAMIENTO DE SUBSIDIOS DE LOS SERVICIOS DE ACUEDUCTOS, ALCANTARILLADO Y ASEO A LOS USUARIOS DE LOS ESTRATOS 1, 2 Y 3 DEL MUNICIPIO DE APIA RISARALDA, DURANTE LA VIGENCIA 2025",Presentación de oferta,2025-02-18T00:00:00.000,2025-02-18T00:00:00.000,,,,,2025-02-18T00:00:00.000,336237400,Contratación directa,Contratos o convenios Interadministrativos (valor cero),310,día(s),,,,Apía,MUNICIPIO DE APIA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.93151611,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7660902,705539518,Presentación de oferta
SECRETARIA DE EDUCACION DEL DISTRITO,8999990619,Distrito Capital de Bogotá,No Definido,Territorial,Centralizada,CO1.REQ.1440311,SED-SCP-DIIP-PSP-186-2020,701321135,CO1.BDOS.1397294,CATHERINE ALEXANDRA RODRIGUEZ URBINA,"Prestar servicios profesionales especializados  en la Dirección de Inclusión e Integración de Poblaciones, en el desarrollo de acciones técnicas orientadas al fortalecimiento de los procesos contra la explotación sexual comercial de niños, niñas y adolescentes- ESCNNA y la trata de personas, en articulación con la categoría de  Prevención y Protección con Enfoque de Género",Presentación de oferta,2020-08-17T00:00:00.000,2020-08-17T00:00:00.000,,,,,2020-08-17T00:00:00.000,31250000,Contratación directa,Servicios profesionales y apoyo a la gestión,5,Mes(es),,,,Bogotá,DIRECCION DE CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80101505,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1395550,701321135,Presentación de oferta
GOBERNACIÓN DEL CAUCA,891580016,Cauca,Popayán,Territorial,Descentralizada,CO1.REQ.6557745,DC-SH-CD-142-2024,700859218,CO1.BDOS.6432339,PRESTAR SERVICIOS DE APOYO A LA GESTIÓN EN LA INSPECCIÓN DE CONTRABANDO; FALSIFICACIÓN Y CONTROL DE LA EVASIÓN DE LAS RENTAS DEPARTAMENTALES EN EL MARCO DEL PROYECTO:  FORTALECIMIENTO EN EL NIVEL DE R,"PRESTAR SERVICIOS DE APOYO A LA GESTIÓN EN LA INSPECCIÓN DE CONTRABANDO, FALSIFICACIÓN Y CONTROL DE LA EVASIÓN DE LAS RENTAS DEPARTAMENTALES EN EL MARCO DEL PROYECTO:  FORTALECIMIENTO EN EL NIVEL DE RECAUDO DE LAS RENTAS EN EL DEPARTAMENTO DEL CAUCA",Presentación de oferta,2024-08-21T00:00:00.000,2024-08-21T00:00:00.000,,,,,2024-08-21T00:00:00.000,15000000,Contratación directa,Servicios profesionales y apoyo a la gestión,130,día(s),,,,Popayán,SECRETARIA DE HACIENDA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6580811,700859218,Presentación de oferta
MUNICIPIO DE TUNJA/,891800846,Boyacá,Tunja,Territorial,Centralizada,CO1.REQ.7601708,CD-AMT002762025,702354804,CO1.BDOS.7465694,FSP - 035 PRESTACIÓN DE SERVICIOS PROFESIONALES PARA BRINDAR APOYO EN LA FORMULACIÓN DE PROYECTOS DE FORTALECIMIENTO DE LAS ESTRATEGIAS DE EMPRENDIMIENTO; ATRACCIÓN A LA INVERSIÓN; LA FORMALIZACIÓN LA,"FSP - 035 PRESTACIÓN DE SERVICIOS PROFESIONALES PARA BRINDAR APOYO EN LA FORMULACIÓN DE PROYECTOS DE FORTALECIMIENTO DE LAS ESTRATEGIAS DE EMPRENDIMIENTO, ATRACCIÓN A LA INVERSIÓN, LA FORMALIZACIÓN LABORAL Y LA PRODUCTIVIDAD EMPRESARIAL EN EL MUNICIPIO DE TUNJA.",Presentación de oferta,2025-01-29T00:00:00.000,2025-01-29T00:00:00.000,,,,,2025-01-29T00:00:00.000,14840000,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),,,,Tunja,UNIDAD ESPECIAL DE CONTRATACION ESTATAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7481284,702354804,Presentación de oferta
INSTITUTO MUNICIPAL PARA EL DEPORTE Y LA RECREACION DE CANDELARIA,815000395,Valle del Cauca,Candelaria,Territorial,Centralizada,CO1.REQ.4518380,CDIM-225-2023,706159043,CO1.BDOS.4417070,PRESTACIONES DE SERVICIOS PROFESIONALES Y/O APOYO,PRESTACIÒN DE SERVICIOS PROFESIONALES EN LA COORDINACIÒN DE EVENTOS DEPORTIVOS QUE LIDERE EL IMDERCAN O EN EL QUE PARTICIPEN DEPORTISTAS EN REPRESENTACIÒN DE CANDELARIA DE ACUERDO A LAS DIFERENTES DISCIPLINAS DEPORTIVAS.,Presentación de oferta,2023-05-15T00:00:00.000,2023-05-15T00:00:00.000,,,,,2023-05-15T00:00:00.000,40000000,Contratación directa,Servicios profesionales y apoyo a la gestión,220,día(s),,,,Candelaria,IMDERCAN,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4419976,706159043,Presentación de oferta
EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZÓN DE JESÚS,846000471,Putumayo,Valle Del Guamuez,Nacional,Centralizada,CO1.REQ.7802723,CT-CA-181-2025,704117167,CO1.BDOS.7665672,PRESTACION DE SERVICIOS DE APOYO A LA GESTION COMO AUXILIAR PARA EL FORTALECIMIENTO AL SISTEMA DE INFORMACION NOMINAL (PAI)  DE LA ESE HOSPITAL SAGRADO CORAZÓN DE JESÚS,PRESTACION DE SERVICIOS DE APOYO A LA GESTION COMO AUXILIAR PARA EL FORTALECIMIENTO AL SISTEMA DE INFORMACION NOMINAL (PAI)  DE LA ESE HOSPITAL SAGRADO CORAZÓN DE JESÚS,Presentación de oferta,2025-02-20T00:00:00.000,2025-02-20T00:00:00.000,,,,,2025-02-20T00:00:00.000,5320000,Contratación régimen especial,Regla aplicable,82,día(s),,,,Valle Del Guamuez,AREA JURIDICA Y CONTRATACION E.S.E HSCJ,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111620,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7680847,704117167,Presentación de oferta
DIRECCION DE ANTINARCOTICOS,800141379,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.1139847,PN DIRAN SA 003 2020 (Presentación de oferta),701707648,CO1.BDOS.1070853,SUMINISTRO DE COMBUSTIBLE DE AVIACIÓN PARA LAS AERONAVES DE LA POLICÍA NACIONAL O AL SERVICIO DE LA MISMA (Presentación de oferta),SUMINISTRO DE COMBUSTIBLE DE AVIACIÓN PARA LAS AERONAVES DE LA POLICÍA NACIONAL O AL SERVICIO DE LA MISMA.,Presentación de oferta,2020-02-10T00:00:00.000,2020-02-10T00:00:00.000,,,,,2020-02-10T00:00:00.000,25531587000,Selección abreviada subasta inversa,Suministro de bienes y servicios de características técnicas uniformes y común utilización,120,día(s),2020-02-17T00:00:00.000,2020-02-25T00:00:00.000,2020-02-25T00:00:00.000,Bogotá,DIRECCIÓN DE ANTINARCOTICOS,0,0,14,0,6,0,0,6,80,Seleccionado,70,Si,CO1.AWD.698430,701273187,Distrito Capital de Bogotá,No Definido,2020-03-05T00:00:00.000,11312665,FERMIN ROMERO ESQUIVEL,FASTER FUEL SAS,900185158,V1.15101500,Cerrado,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1101770,701707648,Adjudicado
INSTITUCIÓN EDUCATIVA MARÍA AUXILIADORA,811024789,Antioquia,Ciudad Bolívar,Territorial,Centralizada,CO1.REQ.6545575,FSE-07-2024,718218415,CO1.BDOS.6420384,MANTENIMIENTO PREVENTIVO Y CORRECTIVO EQUPOS DE COMPUTO SALAS DE INFORMÁTICA DE LA INSTITUCIÓN,"Mantenimiento preventivo y correctiva de 90 equipos que conforman las salas de informática de las sedes urbanas de la Institución:  Isabel Sólis, Principal e Inmaculada.",Presentación de oferta,2024-07-22T00:00:00.000,2024-07-22T00:00:00.000,,,,,2024-07-22T00:00:00.000,5300000,Contratación régimen especial,Regla aplicable,30,día(s),,,,Ciudad Bolívar,RECTORIA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.81111812,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6430807,718218415,Presentación de oferta
INSTITUCIÓN EDUCATIVA DEPARTAMENTAL CARMEN DE CARUPA,860532402,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.9233691,014 DE 2025,705708501,CO1.BDOS.9069359,MANTENIMIENTO SISTEMA ELECTRICO,"EJECUTAR ADECUACIONES PREVENTIVAS Y CORRECTIVAS DEL SISTEMA ELÉCTRICO DE LA INSTITUCIÓN EDUCATIVA DEPARTAMENTAL CARMEN DE CARUPA, LAS CUALES COMPRENDEN LA INTERVENCIÓN, MANTENIMIENTO, REPARACIÓN, AJUSTE Y OPTIMIZACIÓN DE LAS INSTALACIONES ELÉCTRICAS, GARANTIZANDO EL CUMPLIMIENTO DE LAS NORMAS TÉCNICAS VIGENTES EN MATERIA DE SEGURIDAD, INCLUYEN EL SUMINISTRO DE LOS MATERIALES, EQUIPOS, ACCESORIOS Y DEMÁS ELEMENTOS NECESARIOS PARA EL CORRECTO DESARROLLO DE LAS ACTIVIDADES.",Presentación de oferta,2025-11-08T00:00:00.000,2025-11-08T00:00:00.000,,,,,2025-11-08T00:00:00.000,2940000,Contratación régimen especial,Decreto 092 de 2017,3,día(s),,,,Carmen De Carupa,RECTORIA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.72101501,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9094538,705708501,Presentación de oferta
INSTITUTO COLOMBIANO AGROPECUARIO - ICA,899999069,Distrito Capital de Bogotá,Bogotá,Nacional,Descentralizada,CO1.REQ.3990489,SPA-DSA-GUA-0697-2023,702523150,CO1.BDOS.3894960,Prestación de servicios para el apoyo en la gestión en las actividades relacionadas con protección  animal en la Seccional de Guainia,Prestación de servicios para el apoyo en la gestión en las actividades relacionadas con protección animal en la Seccional de Guainia,Fase de ofertas,2023-02-02T00:00:00.000,2023-02-02T00:00:00.000,,,,,2023-02-02T00:00:00.000,7424000,Contratación directa,Servicios profesionales y apoyo a la gestión,112,día(s),,,,Bogotá,GRUPO GESTION CONTRACTUAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3907480,702523150,Fase de ofertas
DEPARTAMENTO DE CUNDINAMARCA - SECRETARIA DE EDUCACION,899999114,Cundinamarca,No Definido,Territorial,Centralizada,CO1.REQ.6078023,SE-CPS-122-2024,702179409,CO1.BDOS.5959318,PRESTACIÓN DE SERVICIOS,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA BRINDAR ACOMPAÑAMIENTO EN LOS TRAMITES DE EVALUACION Y DESEMPEÑO DE DOCENTES Y DIRECTIVOS DOCENTES DE LA DIRECCION DE PERSONAL DE INSTITUCIONES EDUCATIVA.,Presentación de oferta,2024-04-11T00:00:00.000,2024-04-11T00:00:00.000,,,,,2024-04-11T00:00:00.000,14000000,Contratación directa,Servicios profesionales y apoyo a la gestión,60,día(s),,,,Bogotá,OFICINA ASESORA JURIDICA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5967919,702179409,Presentación de oferta
UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION DE RESTITUCION DE TIERRAS DESPOJADAS**,900498879,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.713577,CDPS-URT-0731-2019,700447030,CO1.BDOS.692373,CONTRATO DE PRESTACIÓN DE SERVICIOS,"Prestar sus servicios de apoyo a la gestión con plena autonomía técnica y administrativa para dar soporte a la Dirección Territorial, en temas relacionados con la gestión documental y la digitalización de documentos aplicando la Normatividad Vigente por el Archivo General de la Nación y las directrices impartidas por la UAEGRTD en esta materia",Presentación de oferta,2019-01-23T00:00:00.000,2019-01-23T00:00:00.000,,,,,2019-01-23T00:00:00.000,5277684,Contratación directa,Servicios profesionales y apoyo a la gestión,3,Mes(es),,,,Bogotá,UNIDAD DE RESTITUCION DE TIERRAS-CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.682077,700447030,Presentación de oferta
GOBIERNO DEPARTAMENTAL,8001136727,Tolima,No Definido,Territorial,Centralizada,CO1.REQ.4423663,CD-2023-PS-1370,702192410,CO1.BDOS.4323674,PRESTACION DE SERVICIOS,"PRESTAR POR SUS PROPIOS MEDIOS Y CON PLENA AUTONOMÍA LOS SERVICIOS PROFESIONALES DE UNA PSICÓLOGA    PARA APOYAR, FORTALECER LAS INSTANCIAS DE PARTICIPACIÓN COMUNITARIA EN SALUD, EN DESARROLLO DEL.  PROYECTO FORTALECIMIENTO DE LA AUTORIDAD SANITARIA DESDE LA INSPECCIÓN, VIGILANCIA Y CONTROL EN EL TOLIMA.",Presentación de oferta,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,,,,,2023-04-21T00:00:00.000,32000000,Contratación directa,Servicios profesionales y apoyo a la gestión,240,día(s),,,,Ibagué,SECRETARIA DE SALUD,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4326132,702192410,Presentación de oferta
"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",805012896,Valle del Cauca,Cali,Territorial,Descentralizada,CO1.REQ.6815333,IND-24-SC-01-3600,701715203,CO1.BDOS.6688082,OMAIRA CASTRO RODRIGUEZ,"Prestar los Servicios DE APOYO A LA GESTION por sus propios medios con plena autonomía técnica y administrativa, como entrenador de KARATE-DO, para el desarrollo del proyecto estratégico denominado APOYO PARA LA PREPARACIÓN Y PARTICIPACIÓN DE LOS DEPORTISTAS DE RENDIMIENTO Y ALTO RENDIMIENTO DEL VALLE COMO POTENCIA NACIONAL",Presentación de oferta,2024-09-11T00:00:00.000,2024-09-11T00:00:00.000,,,,,2024-09-11T00:00:00.000,3775464,Contratación directa,Servicios profesionales y apoyo a la gestión,1,Mes(es),,,,Cali,SUBGERENCIA DE COMPETICIÓN INDERVALLE,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6707804,701715203,Presentación de oferta
UNIDAD EJECUTORA DE SANEAMIENTO DEL VALLE DEL CAUCA,805018833,Valle del Cauca,Cali,Territorial,Centralizada,CO1.REQ.2185247,410-22-06.20211427,703957431,CO1.BDOS.2125751,PRESTACIÓN DE SERVICIOS PROFESIONALES,"Prestar servicios profesionales llevando a cabo acciones de vigilancia y control de artrópodos vectores de enfermedades de interés en salud pública en los municipios del área geográfica del aro Tulúa, aplicando las estrategias de entornos saludables y atención primaria en salud.",Fase de ofertas,2021-07-26T00:00:00.000,2021-07-26T00:00:00.000,,,,,2021-07-26T00:00:00.000,11900000,Contratación directa,Servicios profesionales y apoyo a la gestión,94,día(s),,,,Cali,GESTION CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2126751,703957431,Fase de ofertas
UNIVERSIDAD DE NARIÑO,800118954,Nariño,Pasto,Territorial,Centralizada,CO1.REQ.5357881,VIIS-2321724,700358047,CO1.BDOS.5240983,ORDEN DE PRESTACION DE SERVICIOS,"EL CONTRATISTA SE OBLIGA A PRESTAR SUS SERVICIOS PROFESIONALES EN CALIDAD DE PROFESIONAL DE INVESTIGACION PARA EL DESARROLLO DEL PROYECTO DENOMINADO:  FORTALECIMIENTO EMORESARIAL ASOCIATIVO Y A EMPRENDIMIENTOS, VIGENCIA 2023 EN EL MUNICIPIO DE PASTO Y MEJORAMIENTOS ECONOMICO DE LOS SECTORES AFECTADOS POR PANDEMIA, SDEB77  ADELANTADO MEDIANTE EL CONVENIO INTERADMINISTRATIVO NO. 20233731 SUSCRITO ENTRE EL MUNICIPIO DE PASTO Y LA UNIVERSIDAD DE NARIÑO.",Presentación de oferta,2023-11-29T00:00:00.000,2023-11-29T00:00:00.000,,,,,2023-11-29T00:00:00.000,5829400,Contratación régimen especial,Decreto 092 de 2017,30,día(s),,,,Pasto,VICERRECTORIA DE INVESTIGACIONES E INTERACCION SOCIAL,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5253953,700358047,Presentación de oferta
ALCALDIA DE EL PEÑOL,890980917,Antioquia,Peñol,Territorial,Centralizada,CO1.REQ.6342043,PS-266-2024,704260165,CO1.BDOS.6218658,PRESTACIÓN DE SERVICIOS OPERATIVOS Y LOGÍSTICOS PARA OPERAR EL SONIDO EN EL MUNICIPIO DE EL PEÑOL,PRESTACIÓN DE SERVICIOS OPERATIVOS Y LOGÍSTICOS PARA OPERAR EL SONIDO EN EL MUNICIPIO DE EL PEÑOL,Presentación de oferta,2024-06-05T00:00:00.000,2024-06-05T00:00:00.000,,,,,2024-06-05T00:00:00.000,16200000,Contratación directa,Servicios profesionales y apoyo a la gestión,6,Mes(es),,,,Peñol,"Secretaria de Educación, Cultura y Juventud.",0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6228791,704260165,Presentación de oferta
